HGNC_Symbol,log2R_CNA,Z_Score
RPS24P17,2,-0.0114
RPS24P14,2,-0.0117
RPS24P12,2,-0.0116
ZADH2,2,-0.0033
RPS24P13,2,-0.0117
AC015674.1,2,-0.0117
RNU1-91P,2,-0.0102
RNU6-381P,2,-0.0117
AC115522.1,3,-0.0114
FAM32CP,2,-0.0117
AP002963.1,2,-0.0117
RPS24P18,2,-0.0117
RPS24P19,3,-0.0099
MFSD4A,4,-0.0115
AC097709.1,3,-0.0117
RPS24P21,3,-0.0116
SHOX,NA,-0.0117
MLIP-AS1,4,-0.0117
MFSD4B,2,-0.0094
FXYD6-FXYD2,2,-0.0117
RALBP1P2,4,-0.0117
PNPLA7,3,-0.0109
RNU6-380P,2,-0.0117
PNPLA8,3,0.0141
FAM32BP,5,-0.0117
RALBP1P1,2,-0.0117
BUB1B-PAK6,2,-0.0117
NUDT9,3,-0.0018
CD63-AS1,2,-0.0049
NUDT7,3,-0.0101
MIS18A,2,-0.0077
NUDT8,2,-0.0095
Z82217.1,2,-0.0115
OTULIN,2,-0.0034
PNPLA3,6,-0.0083
PNPLA4,3,0.0040
PNPLA5,2,-0.0117
PNPLA6,2,0.0127
RNU1-93P,4,-0.0117
AC008572.1,2,-0.0117
PNPLA1,2,-0.0116
AC068481.1,4,-0.0117
PNPLA2,2,0.0010
AC112481.1,2,-0.0117
AC112481.2,2,-0.0117
UBE3C,3,0.0304
UBE3D,4,-0.0099
RNU1-95P,NA,-0.0117
FAM32EP,2,-0.0117
UBE3A,2,0.0008
AC012447.1,4,-0.0113
UBE3B,2,-0.0006
SBF2-AS1,2,-0.0104
AC104088.3,NA,-0.0117
UBE2Z,2,0.0303
AC104088.1,4,-0.0117
AC104088.2,2,-0.0117
AL049835.1,2,-0.0114
RNU1-94P,2,-0.0117
AC103592.1,2,-0.0117
RNU1-96P,2,-0.0117
UBE4A,2,0.0236
FAM32DP,3,-0.0117
UBE4B,4,0.0121
POU3F1,2,-0.0117
POU3F2,4,-0.0117
POU3F3,4,-0.0117
POU3F4,3,-0.0117
KDM3AP1,4,-0.0116
SHQ1,2,-0.0018
MAP7D3,2,0.0172
SHPK,2,-0.0106
MAP7D1,4,0.0416
MAP7D2,3,-0.0114
EHBP1L1,2,0.0155
FBN2,2,0.0508
AC026523.1,2,-0.0117
FBN3,3,-0.0117
RNU1-97P,NA,-0.0117
BHLHE22,2,-0.0117
AC026523.4,5,-0.0117
AL512326.4,4,-0.0117
BHLHE23,2,-0.0117
AL512326.5,2,-0.0077
AC026523.2,2,-0.0117
AL512326.2,2,-0.0110
AL512326.3,2,-0.0115
AC026523.3,2,-0.0117
PRKCZ-DT,4,-0.0117
AC060809.1,5,-0.0115
AL512326.1,2,-0.0110
FAM151B-DT,2,-0.0115
DHRS7B,2,-0.0004
RNU2-30P,2,-0.0117
DHRS7C,2,-0.0117
MFAP3L,2,-0.0093
UBE2F,2,-0.0065
TFAP2A,4,-0.0117
AP001885.3,2,-0.0113
TFAP2B,4,-0.0117
AC018953.1,4,-0.0117
AC018953.2,4,-0.0117
TFAP2C,4,-0.0117
UBE2H,3,0.0328
UBE2I,2,-0.0057
TFAP2D,2,-0.0117
UBE2B,2,-0.0003
TFAP2E,4,-0.0113
UBE2C,2,-0.0103
RNU1-98P,3,-0.0117
AC017006.2,4,-0.0113
AC017006.1,2,-0.0109
UBE2A,3,0.0092
AP001885.1,2,-0.0114
GVQW3,2,-0.0115
AP001885.2,NA,-0.0113
UBE2W,4,-0.0035
UBE2S,2,-0.0001
AL078644.1,4,-0.0113
UBE2T,2,-0.0076
UBE2U,4,-0.0117
BHLHE40,4,0.0402
UBE2N,2,0.0103
AC012291.1,5,-0.0117
UBE2O,2,0.0017
AC012291.2,2,-0.0117
UBE2K,2,0.0032
UBE2M,2,0.0210
FBN1,2,0.2843
AC012291.3,NA,-0.0113
ZBTB47-AS1,2,-0.0098
AGGF1P2,2,-0.0116
AGGF1P3,2,-0.0117
AGGF1P1,2,-0.0117
AGGF1P8,2,-0.0117
AGGF1P9,2,-0.0117
AGGF1P6,3,-0.0117
RASGEF1A,2,-0.0117
AGGF1P7,3,-0.0117
RASGEF1B,2,-0.0104
RNU2-32P,2,-0.0117
AGGF1P4,3,-0.0117
RASGEF1C,2,-0.0117
AGGF1P5,2,-0.0117
DACT2,4,-0.0110
DACT3,2,-0.0098
AC044840.1,2,-0.0116
OR5D15P,2,-0.0117
ARFGEF3,2,-0.0115
DACT1,4,-0.0009
AC097063.1,4,-0.0116
RPS3AP52,2,-0.0117
OR2S1P,2,-0.0117
RPS3AP53,4,-0.0117
RPS3AP50,3,-0.0117
RPS3AP51,2,-0.0115
RPS3AP54,2,-0.0117
GREM1,2,0.2392
GREM2,4,0.0017
UBDP1,2,-0.0117
RNU2-31P,4,-0.0114
AC012301.1,2,-0.0116
AC012301.2,NA,-0.0116
ZDHHC20-IT1,2,-0.0117
MYG1P1,4,-0.0116
TAF5LP1,2,-0.0116
AC096725.1,3,-0.0117
FBP1,2,-0.0116
SGCEP1,4,-0.0117
FBP2,2,-0.0117
AC087897.1,2,-0.0117
FMNL1-DT,2,-0.0117
AC087897.2,2,-0.0117
RAP1GDS1,3,0.0160
RNU2-34P,2,-0.0117
AC116350.1,NA,-0.0117
OR5D17P,2,-0.0117
FBRS,3,-0.0046
ARFGEF1,4,0.0086
ARFGEF2,2,0.0250
SLC50A1,2,0.0160
MZF1-AS1,3,-0.0106
AL662791.1,4,-0.0113
RNU2-33P,2,-0.0110
AC097459.1,3,-0.0117
AC009410.1,NA,-0.0117
AL662791.2,4,-0.0117
AC007159.1,2,-0.0117
AL441943.1,2,-0.0117
AL441943.2,2,-0.0117
AL928596.1,NA,-0.0117
RNU2-36P,2,-0.0111
WWP1-AS1,4,-0.0116
FNDC1-AS1,4,-0.0117
AC079238.1,2,-0.0117
AL590062.1,4,-0.0110
AC087752.3,2,-0.0078
RNU2-35P,2,-0.0110
AC087752.4,2,-0.0114
AC087752.1,2,-0.0116
AC087752.2,2,-0.0115
PPIEL,4,-0.0098
AC105415.1,2,-0.0117
AL132709.1,4,-0.0117
AL132709.2,4,-0.0099
AC108516.1,3,-0.0117
AC108516.2,2,-0.0116
HMOX1,2,0.0444
AC007494.1,2,-0.0115
AC007494.2,2,-0.0115
AC007494.3,2,-0.0115
HMOX2,2,0.0222
RNU2-38P,2,-0.0100
BARD1,2,-0.0084
IRF2BP1,3,0.0017
IRF2BP2,4,0.0384
AC005105.1,3,-0.0117
RNU2-37P,4,-0.0108
AC055717.1,2,-0.0117
AC055717.2,2,-0.0117
AC055717.3,2,-0.0117
AL132709.7,2,-0.0116
AL132709.5,2,-0.0117
ZNF582-DT,3,-0.0104
AL132709.6,2,-0.0117
AL132709.3,2,-0.0100
AL132709.4,2,-0.0054
AL669983.1,2,-0.0114
AC015922.3,2,0.0002
AC016907.1,4,-0.0117
HSPA8P4,2,-0.0093
HSPA8P5,2,-0.0113
AC016907.2,4,-0.0116
HSPA8P6,4,-0.0117
HSPA8P7,2,-0.0116
HSPA8P8,4,-0.0117
HSPA8P9,2,-0.0115
AC005345.1,3,-0.0117
AC015922.1,2,-0.0114
AC015922.2,2,0.0168
AC078843.1,4,-0.0117
TSPY17P,NA,-0.0117
AL139805.1,4,-0.0117
AL355095.1,4,-0.0117
MZT1P1,4,-0.0116
MZT1P2,4,-0.0117
AC074143.1,2,-0.0117
NCOR2,2,-0.0067
NCOR1,2,0.0082
HSPA8P1,2,-0.0112
HSPA8P3,2,-0.0115
TSPY16P,NA,-0.0117
RNU2-39P,4,-0.0113
AL136171.1,4,-0.0117
AL606517.1,2,-0.0110
AL606517.2,2,-0.0116
AL136171.2,4,-0.0116
AL627171.1,2,-0.0114
AL627171.2,4,-0.0113
AL512324.6,2,-0.0117
AL355835.1,2,-0.0117
AL512324.3,2,-0.0117
SIAE,2,0.0083
AC113615.1,2,-0.0117
AC113615.2,2,-0.0117
TSPY19P,NA,-0.0117
ELL2P3,2,-0.0117
ELL2P4,3,-0.0117
AC011462.4,2,-0.0111
AL138820.1,2,-0.0116
AC011462.5,2,-0.0107
AC011462.1,2,-0.0117
AC011462.2,2,-0.0117
AC011462.3,2,-0.0115
SYNJ2BP,4,0.0053
NUCB1,2,0.1414
ELL2P1,4,-0.0115
NUCB2,2,0.0074
ELL2P2,2,-0.0117
TSPY18P,NA,-0.0117
AC114684.1,2,-0.0117
AUP1,4,0.0578
ERVK-28,2,-0.0117
TSPY13P,NA,-0.0117
AC016751.2,2,-0.0117
AC016751.1,4,-0.0117
IGLJCOR18,2,-0.0117
AC027601.2,2,-0.0113
AC027601.3,2,-0.0117
AC027601.4,2,-0.0116
AC027601.5,2,-0.0114
ZFP64P1,4,-0.0117
MDFIC2,4,-0.0117
AC027601.1,2,-0.0113
AC103988.1,2,-0.0113
TSPY12P,NA,-0.0117
WASF3-AS1,4,-0.0115
UPP2-IT1,2,-0.0117
BOLA2B,2,-0.0114
CNOT10-AS1,4,-0.0112
TSPY15P,NA,-0.0117
AP006547.1,4,-0.0117
AC055811.2,2,-0.0117
AC055811.3,2,-0.0102
AC055811.1,2,-0.0099
AL031667.2,2,-0.0107
AL031667.3,4,-0.0111
AL138966.2,4,-0.0116
AL138966.1,2,-0.0117
AL031667.1,4,-0.0117
AC023421.2,2,-0.0113
AC009065.6,2,-0.0114
AC009065.7,2,-0.0117
AL353774.1,NA,-0.0117
AC009065.8,2,-0.0093
AC009065.9,2,-0.0117
TSPY14P,NA,-0.0117
AC019209.1,2,-0.0117
AC023421.1,3,-0.0117
AC019209.2,2,-0.0117
AC055811.4,2,-0.0093
AC019209.3,2,-0.0117
DUSP5P1,2,-0.0112
DUSP5P2,2,-0.0117
RPL10P1,2,-0.0115
RPL10P2,4,-0.0117
AC009065.2,2,-0.0112
AC009065.3,2,-0.0114
AC009065.4,3,-0.0098
AC073065.1,2,-0.0117
AC073065.2,2,-0.0117
AC009065.5,2,-0.0107
FCAR,3,-0.0117
AC009065.1,2,-0.0117
PIP5KL1,2,-0.0098
RPL10P3,2,-0.0109
RPL10P4,4,-0.0114
AC122134.1,2,-0.0117
RPL10P5,4,-0.0116
RPL10P6,4,-0.0094
RPL10P7,2,-0.0115
RNU6-399P,2,-0.0114
RPL10P8,2,-0.0114
RPL10P9,2,-0.0092
AC007744.1,2,-0.0117
NAIPP1,2,-0.0116
NAIPP2,2,-0.0115
NAIPP3,2,-0.0117
NAIPP4,2,-0.0115
AL590552.1,4,-0.0117
FOXD4L5,2,-0.0117
FOXD4L6,2,-0.0117
CENPIP1,2,-0.0117
AL023581.1,2,-0.0116
FOXD4L3,2,-0.0117
FOXD4L4,2,-0.0116
AC016991.1,NA,-0.0117
AL023581.2,2,-0.0113
FOXD4L1,2,-0.0116
RNU6-398P,2,-0.0117
SELENBP1,4,0.0183
AL359693.1,4,-0.0117
TSPY11P,NA,-0.0117
AL158825.2,2,-0.0117
AL158825.3,2,-0.0115
PPIL1,4,0.0123
PPIL2,5,-0.0026
AL158825.1,2,-0.0115
AP001153.1,NA,-0.0117
AP001153.2,2,-0.0117
NUFIP1P1,2,-0.0117
AL392024.1,4,-0.0117
PPIL3,4,0.0092
PPIL4,4,0.0243
PPIL6,2,-0.0109
RNU6-395P,4,-0.0117
AL031178.1,4,-0.0117
AL031178.2,4,-0.0117
TMEM167B-DT,4,-0.0104
FCF1,4,0.0100
AL356423.1,2,-0.0112
SIL1,2,0.0268
SCML2P1,3,-0.0117
SCML2P2,3,-0.0109
RNU6-394P,3,-0.0117
AC079822.1,4,-0.0117
OXCT1-AS1,2,-0.0111
SIK3,2,-0.0051
AC008571.1,2,-0.0117
SIK1,3,-0.0117
AC008571.2,2,-0.0117
SIK2,2,0.0000
AC073314.1,3,-0.0116
TRAV29DV5,4,-0.0117
GAPDHP2,2,-0.0114
AC020928.1,2,-0.0117
AC020928.2,2,-0.0117
GAPDHP1,2,-0.0041
TP53BP2,4,0.0132
AC008967.1,2,-0.0117
TP53BP1,2,0.0056
RNU6-397P,2,-0.0117
RNU6-396P,2,-0.0117
AC006030.1,4,-0.0117
PYCR1,2,0.0219
PYCR2,2,-0.0014
PYCR3,4,-0.0049
SNORA74C-1,2,-0.0117
SNORA74C-2,2,-0.0117
AC136621.1,2,-0.0117
SIM1,4,-0.0115
SIM2,3,-0.0117
TOP2A,2,-0.0076
TOP2B,2,0.0626
ZNRF2P2,3,-0.0112
ETF1P2,3,-0.0105
ETF1P3,3,-0.0117
ZNRF2P3,2,-0.0116
CITED1,2,-0.0117
ETF1P1,2,-0.0115
RNU6-391P,2,-0.0117
ZNRF2P1,3,-0.0102
CITED2,2,0.0869
CITED4,4,-0.0111
AK2P2,4,-0.0116
TOP3B,5,-0.0117
KIZ-AS1,2,-0.0116
THORLNC,2,-0.0115
RNU6-390P,2,-0.0117
TOP3A,2,-0.0031
AC010385.3,2,-0.0117
RNU6-393P,4,-0.0117
AC010385.1,2,-0.0117
AC010385.2,2,-0.0117
AC012050.1,2,-0.0117
NDE1P2,2,-0.0117
RNU6-392P,3,-0.0117
TBILA,2,-0.0115
AP001059.2,3,-0.0117
CU639417.4,NA,-0.0117
CU639417.5,NA,-0.0117
CU639417.2,NA,-0.0117
AP001059.1,2,-0.0117
CU639417.3,NA,-0.0117
CU639417.1,NA,-0.0116
FCN1,2,-0.0117
FCN2,2,-0.0116
FCMR,4,-0.0117
FCN3,2,-0.0116
OR2T12,2,-0.0117
OR2T10,2,-0.0117
OR2T11,2,-0.0117
TATDN3,4,-0.0021
AC025300.1,2,-0.0117
TATDN1,2,-0.0046
TATDN2,2,-0.0076
SIT1,2,-0.0117
NDUFB8P1,2,-0.0117
AC244153.1,2,-0.0052
NDUFB8P2,2,-0.0114
MPC1-DT,4,-0.0116
AC007014.1,3,-0.0116
AC007014.2,2,-0.0116
AC003043.2,NA,-0.0117
AC003043.1,2,-0.0117
THBS4-AS1,2,-0.0116
AC009315.1,NA,-0.0117
RPS19BP1,2,0.0112
AC005344.1,2,-0.0110
AC015923.1,2,-0.0117
AL049836.1,4,-0.0117
AL049836.2,4,-0.0117
TIMM23B,2,-0.0096
RNU2-42P,2,-0.0112
AC023078.1,2,-0.0117
AC023078.2,2,-0.0117
MIR1302-2HG,4,-0.0117
POU2F1,4,-0.0089
AC010145.1,2,-0.0117
AC010145.2,2,-0.0117
RNU2-40P,3,-0.0117
POU2F2,2,-0.0117
POU2F3,2,-0.0117
AC027018.1,2,-0.0111
RNU2-41P,2,-0.0117
MAP6D1,2,-0.0116
AVEN,2,0.0063
AC108517.1,3,-0.0117
SIX1,4,-0.0087
AC108517.2,3,-0.0117
AC018714.1,4,-0.0117
IRF2BPL,4,0.0111
AC018714.2,NA,-0.0117
SIX6,4,-0.0117
SIX4,2,-0.0082
RNU2-44P,2,-0.0117
SIX5,3,-0.0093
SIX2,4,-0.0114
SIX3,4,-0.0117
BTG4P1,2,-0.0116
MYOCD-AS1,2,-0.0116
AL160153.1,2,-0.0099
RNU2-43P,2,-0.0117
AP003062.1,2,-0.0117
AP003062.2,2,-0.0117
AC006270.1,2,-0.0113
AC006270.2,2,-0.0116
OR2T34,5,-0.0117
OR2T35,5,-0.0117
OR2T33,2,-0.0117
RNU2-46P,2,-0.0112
PCDH9-AS3,2,-0.0117
PCDH9-AS4,4,-0.0116
PCDH9-AS1,2,-0.0117
PCDH9-AS2,2,-0.0117
OR2T27,5,-0.0117
QPCTL,3,-0.0025
OR2T29,2,-0.0117
MIRLET7A1HG,2,-0.0098
RNU2-45P,2,-0.0117
FCSK,3,-0.0078
AC145676.1,4,-0.0116
RNU1-67P,3,-0.0107
AL132708.1,2,-0.0117
AVIL,2,-0.0085
AL445264.1,4,-0.0117
AGAP12P,2,-0.0115
NDUFB4P1,2,-0.0106
NDUFB4P2,2,-0.0117
NDUFB4P3,2,-0.0117
NDUFB4P4,2,-0.0116
NDUFB4P5,2,-0.0117
NDUFB4P6,4,-0.0113
AC002310.4,3,-0.0117
RNU1-68P,2,-0.0117
AC002310.5,2,-0.0100
NDUFB4P7,2,-0.0117
KIF26A-DT,2,-0.0117
NDUFB4P8,4,-0.0116
AL138963.3,4,-0.0117
NDUFB4P9,2,-0.0117
AC002310.2,3,-0.0117
AC002310.3,3,-0.0117
AC002310.1,3,-0.0115
AGAP13P,2,-0.0116
OPRPN,3,-0.0117
AL138963.1,4,-0.0103
AL138963.2,4,-0.0117
CFAP20DC,4,-0.0111
ADCY6-DT,2,-0.0117
AGAP10P,2,-0.0115
AC078842.1,3,-0.0117
AC078842.2,3,-0.0117
ACOXL-AS1,4,-0.0116
AC093585.1,2,-0.0110
AC005192.1,4,-0.0117
TMPRSS11GP,2,-0.0117
GNAO1-DT,3,-0.0117
AVL9,4,-0.0001
AL606516.1,3,-0.0117
JPH1,2,-0.0117
JPH4,2,-0.0115
JPH2,4,-0.0116
JPH3,2,-0.0117
AC106706.2,3,-0.0117
AL137159.1,4,-0.0117
AC106706.1,2,-0.0117
MRPL23-AS1,2,-0.0117
AL359706.1,4,-0.0117
AC010970.1,NA,-0.0117
AC135782.1,2,-0.0117
AC135782.2,3,-0.0117
AC135782.3,2,-0.0116
AC024405.1,2,-0.0117
AC024405.2,2,-0.0117
MAST4-IT1,2,-0.0117
AC074386.1,4,-0.0117
AC093835.1,2,-0.0117
AC002550.1,3,-0.0117
AC002550.2,2,-0.0104
AC015921.1,2,-0.0117
AGAP14P,2,-0.0117
AC091286.1,3,-0.0117
ILRUN-AS1,4,-0.0083
AL583843.1,4,-0.0117
AC021753.1,NA,-0.0117
MIR2861,2,-0.0117
RABAC1,3,0.0006
AC009804.1,2,-0.0117
AC009804.2,NA,-0.0117
AC005588.1,4,-0.0117
HSPA9P1,4,-0.0115
AL023584.1,2,-0.0114
AL023584.2,2,-0.0115
LINC01230,2,-0.0117
AL590705.1,2,-0.0115
LINC01231,2,-0.0117
AL590705.2,2,-0.0117
LINC01232,4,-0.0108
LINC01233,3,-0.0117
AC011225.1,3,-0.0117
SLC30A6P1,2,-0.0117
PRDM10-DT,2,-0.0113
AL355834.1,2,-0.0117
AL355834.2,NA,-0.0116
SH3BP5-AS1,2,-0.0099
LINC01227,3,-0.0117
LINC01228,2,-0.0117
LINC01229,3,-0.0117
LINC01224,3,-0.0117
LINC01226,4,-0.0116
LINC01220,4,-0.0108
LINC01221,2,-0.0117
LINC01222,4,-0.0117
AGTPBP1,2,0.0010
AC112240.1,2,-0.0117
AL160400.1,4,-0.0117
OLFM4,2,-0.0116
STON1-GTF2A1L,2,-0.0117
FRMD1,4,-0.0117
FRMD3,2,-0.0117
OLFM1,2,-0.0062
EVA1CP6,2,-0.0117
FRMD5,2,-0.0085
OLFM2,3,-0.0089
TXLNA,4,0.1083
OLFM3,4,-0.0117
FRMD6,4,0.0735
TXLNB,2,-0.0115
MAPKAPK3,2,0.0220
FRMD7,3,-0.0116
FRMD8,2,0.0202
MAPKAPK2,2,0.0360
LINC01216,3,-0.0117
PFN1P1,4,-0.0111
LINC01217,2,-0.0117
PFN1P2,4,-0.0105
EVA1CP1,2,-0.0117
LINC01218,3,-0.0117
MAPKAPK5,2,-0.0063
LINC01219,2,-0.0117
EVA1CP4,2,-0.0117
PFN1P6,2,-0.0110
EVA1CP5,4,-0.0116
LINC01213,2,-0.0117
LINC01214,4,-0.0117
PFN1P3,4,-0.0099
AL590705.3,2,-0.0096
EVA1CP2,2,-0.0117
PFN1P4,2,-0.0114
EVA1CP3,4,-0.0117
LINC01215,4,-0.0117
PFN1P9,4,-0.0117
LINC01252,2,-0.0116
LINC01254,2,-0.0117
LINC01255,2,-0.0117
PFN1P8,2,-0.0114
LINC01250,2,-0.0117
LINC01251,2,-0.0117
UBFD1,3,0.0144
GIMD1,2,-0.0115
MAPRE1P2,2,-0.0117
MAPRE1P3,2,-0.0117
MAPRE1P1,4,-0.0114
AC092125.1,2,-0.0117
AC092125.2,NA,-0.0117
LINC01249,4,-0.0117
LINC01247,4,-0.0117
LINC01248,4,-0.0117
LINC01241,2,-0.0117
LINC01242,2,-0.0117
LINC01243,2,-0.0117
AC131180.1,2,-0.0117
AC103987.1,3,-0.0114
AC069223.1,4,-0.0117
AC079969.1,2,-0.0117
AC103987.2,3,-0.0116
AC103987.3,3,-0.0117
AJ239321.1,3,-0.0117
AC104825.1,2,-0.0106
LINC01238,3,-0.0117
LINC01239,2,-0.0117
LINC01234,2,-0.0117
LINC01235,2,-0.0117
LINC01237,2,-0.0116
CALR3,3,-0.0116
EEF1A1P10,4,-0.0105
EEF1A1P11,2,-0.0055
AC008080.1,3,-0.0116
EEF1A1P12,4,-0.0082
AC008080.2,4,-0.0116
AC008080.3,3,-0.0116
EEF1A1P13,2,-0.0006
AC008080.4,4,-0.0116
EEF1A1P14,4,-0.0110
EEF1A1P15,3,-0.0117
EEF1A1P16,2,-0.0108
AC010480.1,2,-0.0116
EEF1A1P17,2,-0.0114
EEF1A1P18,2,-0.0114
DNM1L,2,0.0352
EEF1A1P19,2,-0.0069
FIRRE,2,-0.0113
AC007491.1,NA,-0.0117
C4A-AS1,2,-0.0117
AC011465.1,3,-0.0111
AC092365.1,2,-0.0109
QTRT1,3,0.0024
QTRT2,4,-0.0043
PPM1A,2,0.0013
PPM1B,4,-0.0085
LINC01210,4,-0.0117
PPM1L,2,-0.0111
PPM1M,2,0.0059
PPM1N,2,-0.0113
PPM1H,2,-0.0088
AFG1L,2,-0.0100
AC254633.1,2,-0.0105
PPM1J,4,-0.0113
PPM1K,3,-0.0013
PPM1D,2,-0.0010
BARX1,2,-0.0117
PPM1E,2,-0.0116
BARX2,2,-0.0117
PPM1F,5,0.0037
PPM1G,4,0.0293
AP000662.1,2,-0.0101
LINC01209,4,-0.0117
LINC01205,2,-0.0117
LINC01206,2,-0.0117
AC090791.1,2,-0.0116
PSG10P,3,-0.0116
LINC01208,2,-0.0117
LINC01201,3,-0.0117
LINC01202,2,-0.0117
LINC01203,2,-0.0086
LINC01204,3,-0.0117
AC068875.1,2,-0.0117
C4BPAP2,4,-0.0114
MCOLN3,4,-0.0094
C4BPAP1,2,-0.0117
TTTY1B,NA,-0.0117
AL357153.3,2,-0.0117
AL357153.4,2,-0.0115
AL357153.1,2,-0.0117
TPD52L3,2,-0.0117
AL357153.2,2,-0.0116
MCOLN1,2,-0.0060
TPD52L1,4,-0.0056
MCOLN2,2,-0.0053
TPD52L2,4,0.0718
TTTY18,NA,-0.0117
TTTY19,NA,-0.0117
TTC36-AS1,2,-0.0115
TTTY14,NA,-0.0117
TTTY12,NA,-0.0117
TTTY13,NA,-0.0117
TTTY10,NA,-0.0117
TTTY11,NA,-0.0117
TMPRSS11CP,3,-0.0115
JPT1,2,0.0182
LINC01198,4,-0.0116
ASLP1,5,-0.0112
STRADBP1,4,-0.0117
AC010636.2,3,-0.0117
LINC01193,2,-0.0117
LINC01194,2,-0.0117
LINC01195,2,-0.0117
JPT2,3,0.0030
JMJD1C,1,0.0127
LINC01191,2,-0.0103
LINC01192,4,-0.0117
TTTY2B,NA,-0.0117
AJ009632.1,3,-0.0117
AJ009632.2,3,-0.0117
RASSF1,2,0.0043
RASSF2,4,-0.0106
RASSF3,2,0.0020
RASSF4,2,-0.0092
AP000911.1,2,-0.0113
RASSF5,4,-0.0106
RASSF6,3,-0.0117
TTTY23,NA,-0.0117
TTTY21,NA,-0.0117
TTTY22,NA,-0.0117
AC010636.1,2,-0.0115
TTTY20,NA,-0.0117
CALN1,4,-0.0117
LINC01186,3,-0.0117
LINC01187,2,-0.0117
LINC01189,3,-0.0117
AC097065.1,4,-0.0116
LINC01182,2,-0.0104
AC097065.2,2,-0.0117
LINC01184,2,-0.0094
TTTY3B,NA,-0.0117
LINC01180,2,-0.0117
OR2Q1P,4,-0.0117
LINC01181,2,-0.0116
AL392023.2,2,-0.0116
EEF1A1P40,2,-0.0117
EEF1A1P41,NA,-0.0117
EEF1A1P42,2,-0.0117
AL031275.1,2,-0.0117
AP001010.1,3,-0.0117
AL392023.1,4,-0.0117
CD2BP2,3,0.0340
AC010240.3,2,-0.0107
LINC01179,2,-0.0117
AC010240.1,2,-0.0117
AC010240.2,2,-0.0093
PLA1A,2,-0.0108
AC113367.3,2,-0.0117
TTTY4C,NA,-0.0117
GPR141BP,4,-0.0117
TTTY4B,NA,-0.0117
AC113367.1,2,-0.0116
AP002961.1,2,-0.0116
AC113367.2,2,-0.0117
ZMPSTE24,4,0.0377
H2BL1P,2,-0.0116
EEF1A1P30,3,-0.0116
EEF1A1P31,2,-0.0117
EEF1A1P32,2,-0.0115
EEF1A1P33,2,-0.0116
EEF1A1P34,2,-0.0117
EEF1A1P35,2,-0.0108
AC006329.1,3,-0.0115
EEF1A1P36,4,-0.0116
EEF1A1P37,2,-0.0117
EEF1A1P38,2,-0.0107
EEF1A1P39,2,-0.0116
IDSP1,2,-0.0114
RASSF7,2,-0.0100
RASSF8,2,0.0112
AL353770.1,2,-0.0117
AC092364.1,3,-0.0117
RASSF9,2,-0.0113
AL353770.2,2,-0.0117
AL353770.3,2,-0.0117
AC104576.1,4,-0.0117
AC022832.1,2,-0.0117
EEF1A1P20,2,-0.0117
AC022832.2,NA,-0.0117
AL353770.4,2,-0.0117
EEF1A1P21,2,-0.0117
Z82215.1,1,-0.0088
EEF1A1P22,2,-0.0110
EEF1A1P23,3,-0.0117
EEF1A1P24,2,-0.0114
EEF1A1P25,4,-0.0107
EEF1A1P26,3,-0.0117
KIAA1614-AS1,2,-0.0116
CALM3,3,0.0498
DERPC,3,-0.0117
EEF1A1P27,3,-0.0116
EEF1A1P28,4,-0.0115
EEF1A1P29,3,-0.0108
CALM1,4,0.0715
CALM2,2,0.1293
INTS11,2,0.0006
LINC01153,2,-0.0117
LINC01154,2,-0.0115
INTS12,2,-0.0062
INTS13,2,0.0205
INTS14,2,0.0099
LINC01150,2,-0.0117
LINC01151,2,-0.0117
INTS10,4,0.0208
LINC01152,2,-0.0116
SECTM1,2,0.0155
TTTY6B,NA,-0.0117
LINC01146,2,-0.0117
LINC01147,2,-0.0117
LINC01148,4,-0.0117
LINC01149,4,-0.0117
LINC01142,2,-0.0116
MTND4LP1,2,-0.0114
LINC01143,4,-0.0117
MTND4LP2,4,-0.0117
LINC01144,2,-0.0115
LINC01145,2,-0.0111
AC026765.1,2,-0.0117
LINC01140,2,-0.0115
LINC01141,2,-0.0116
MTND4LP9,2,-0.0105
MTND4LP7,2,-0.0116
AC026765.2,2,-0.0117
MTND4LP5,2,-0.0117
AC026765.3,2,-0.0113
MTND4LP3,4,-0.0117
TTTY7B,NA,-0.0117
AC026765.4,2,-0.0117
AC139713.1,2,-0.0117
CAVIN2-AS1,4,-0.0117
LINC01139,4,-0.0110
AC092614.1,4,-0.0098
LINC01135,4,-0.0115
LINC01138,2,-0.0110
POPDC2,2,-0.0105
POPDC3,4,-0.0094
LINC01176,3,-0.0115
LINC01177,2,-0.0117
DEFA9P,4,-0.0117
DERL3,5,-0.0114
LINC01173,2,-0.0117
DERL1,2,0.0080
FAM220BP,2,-0.0117
DERL2,2,0.0049
TXLNG,2,0.0043
LINC01170,2,-0.0117
AC103746.1,2,-0.0073
TTTY8B,NA,-0.0117
CCN2-AS1,2,-0.0116
LINC01168,2,-0.0117
LINC01169,2,-0.0117
LINC01164,2,-0.0117
LINC01165,2,-0.0115
LINC01166,2,-0.0117
DEFA8P,4,-0.0117
LINC01167,2,-0.0117
LINC01160,4,-0.0115
SNX9-AS1,2,-0.0098
LINC01162,3,-0.0117
LINC01163,2,-0.0117
AC090707.1,2,-0.0117
AC090707.2,NA,-0.0117
FAM220CP,2,-0.0117
TTTY9B,NA,-0.0117
AC117430.1,4,-0.0116
LINC01159,2,-0.0117
DEFA7P,2,-0.0117
EIF4A3P1,3,-0.0117
